"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"392",7.80877,48.54922,TRUE,TRUE,TRUE,TRUE
"393",2.4,47.8,TRUE,TRUE,TRUE,TRUE
"394",9.75,49.95003,TRUE,TRUE,FALSE,TRUE
"395",5.77689,50.75679,TRUE,TRUE,TRUE,TRUE
"396",6.00382,51.83447,TRUE,TRUE,TRUE,TRUE
"397",4.76687,52.10411,TRUE,TRUE,TRUE,TRUE
"398",4.62779,51.69881,FALSE,TRUE,TRUE,TRUE
"399",0.6,42.5,TRUE,FALSE,TRUE,TRUE
"400",37.6,58.5,TRUE,TRUE,TRUE,TRUE
"401",8.75,47.75002,TRUE,FALSE,TRUE,TRUE
"402",8.25,48.95003,TRUE,TRUE,TRUE,TRUE
"403",10.41667,51.95003,TRUE,TRUE,TRUE,TRUE
"404",11.5521,58.3043,TRUE,TRUE,TRUE,TRUE
"405",12.8889,56.8003,TRUE,TRUE,TRUE,TRUE
"406",12.9679,55.727,TRUE,TRUE,TRUE,TRUE
"407",14.2691,55.6542,TRUE,TRUE,FALSE,TRUE
"408",5.51794,58.72882,TRUE,FALSE,TRUE,TRUE
"409",9.16927,62.0356,TRUE,TRUE,TRUE,TRUE
"410",9.12862,62.05142,TRUE,TRUE,TRUE,TRUE
"411",9.09506,59.46902,FALSE,FALSE,TRUE,TRUE
"412",13.6607,55.706,FALSE,FALSE,TRUE,TRUE
"413",14.2737,55.6609,TRUE,TRUE,TRUE,TRUE
"414",10.45211,59.07635,TRUE,FALSE,TRUE,TRUE
"415",10.74036,59.89509,FALSE,TRUE,TRUE,TRUE
"416",18.03571,69.63096,TRUE,TRUE,FALSE,TRUE
"417",30.5929,70.54161,TRUE,TRUE,TRUE,TRUE
"418",5.54335,59.8926,TRUE,TRUE,TRUE,TRUE
"419",5.2042,52.24042,TRUE,TRUE,TRUE,TRUE
"420",7.06104,52.9478,FALSE,TRUE,TRUE,TRUE
"421",5.49548,51.61133,TRUE,TRUE,TRUE,TRUE
"422",5.85733,51.70032,TRUE,TRUE,TRUE,TRUE
