"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"191",11.01445,59.03166,FALSE,TRUE,TRUE,TRUE
"192",7.76943,62.96522,TRUE,TRUE,FALSE,TRUE
"193",6.68625,58.06921,TRUE,TRUE,TRUE,TRUE
"194",-5.53954,54.48587,TRUE,TRUE,TRUE,TRUE
"195",12.8225,56.6597,TRUE,FALSE,FALSE,TRUE
"196",14.087,55.3848,TRUE,FALSE,TRUE,TRUE
"197",29.27743,70.79337,TRUE,TRUE,TRUE,TRUE
"198",0.09544,51.63463,TRUE,TRUE,TRUE,TRUE
"199",-2.07546,53.54138,TRUE,TRUE,TRUE,TRUE
"200",-1.29841,54.88763,TRUE,TRUE,TRUE,TRUE
"201",-0.04898,51.63712,TRUE,FALSE,TRUE,TRUE
"202",12.4532,56.303,TRUE,TRUE,FALSE,TRUE
"203",14.0853,55.3851,TRUE,TRUE,TRUE,TRUE
"204",-1.18208,52.90929,TRUE,TRUE,TRUE,TRUE
"205",10.50376,59.80293,TRUE,FALSE,TRUE,TRUE
"206",-93.84,58.77,TRUE,FALSE,TRUE,TRUE
"207",14.2789,55.4714,TRUE,TRUE,TRUE,TRUE
"208",16.6145,56.4901,TRUE,FALSE,TRUE,TRUE
"209",14.0581,55.3811,TRUE,TRUE,FALSE,TRUE
"210",6.75,53.55003,TRUE,TRUE,TRUE,TRUE
"211",7.65554,60.29738,TRUE,TRUE,TRUE,TRUE
"212",6.33471,61.86857,TRUE,TRUE,TRUE,TRUE
"213",-6.57302,53.35668,TRUE,TRUE,TRUE,TRUE
"214",-1.63275,52.37209,TRUE,TRUE,TRUE,TRUE
"215",11.7,58.5,TRUE,TRUE,FALSE,TRUE
"216",10.46325,59.08415,TRUE,TRUE,TRUE,TRUE
"217",0.28126,52.31017,TRUE,TRUE,FALSE,TRUE
"218",5.77998,58.52353,TRUE,TRUE,FALSE,TRUE
"219",-1.77314,53.63108,FALSE,TRUE,TRUE,TRUE
"220",-8.38622,54.53267,TRUE,TRUE,TRUE,TRUE
"221",18.14797,69.62861,FALSE,TRUE,FALSE,TRUE
"222",31.03828,70.3085,TRUE,TRUE,FALSE,TRUE
"223",12.4825,56.2997,TRUE,TRUE,TRUE,TRUE
"224",9.58333,53.75003,FALSE,TRUE,TRUE,TRUE
"225",-8.88569,53.66316,TRUE,TRUE,TRUE,TRUE
"226",-6.55188,53.34317,TRUE,TRUE,TRUE,TRUE
