"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"361",5.05813,52.19516,TRUE,FALSE,TRUE,TRUE
"362",5.57361,53.04924,TRUE,TRUE,TRUE,TRUE
"363",3.5578,51.32736,TRUE,TRUE,TRUE,TRUE
"364",4.40498,51.96682,TRUE,TRUE,FALSE,TRUE
"365",5.20346,52.42017,TRUE,TRUE,TRUE,TRUE
"366",4.91091,52.28454,TRUE,FALSE,TRUE,TRUE
"367",4.90752,52.59909,TRUE,FALSE,FALSE,TRUE
"368",5.20674,51.61124,TRUE,FALSE,TRUE,TRUE
"369",5.56642,51.29664,TRUE,TRUE,TRUE,TRUE
"370",4.98296,52.41962,FALSE,TRUE,TRUE,TRUE
"371",4.76184,52.4636,TRUE,TRUE,TRUE,TRUE
"372",4.75345,53.04771,TRUE,TRUE,TRUE,TRUE
"373",4.6932,52.14864,FALSE,TRUE,TRUE,TRUE
"374",7.28999,53.07919,TRUE,TRUE,TRUE,TRUE
"375",3.84162,51.42137,TRUE,TRUE,TRUE,TRUE
"376",5.49505,51.43156,FALSE,FALSE,TRUE,TRUE
"377",4.98661,52.01518,FALSE,TRUE,TRUE,TRUE
"378",4.55794,51.5635,TRUE,TRUE,FALSE,TRUE
"379",5.13048,52.33016,TRUE,TRUE,FALSE,TRUE
"380",5.64656,52.77951,TRUE,TRUE,TRUE,TRUE
"381",4.25722,52.05538,TRUE,TRUE,TRUE,TRUE
"382",5.06075,51.83564,TRUE,TRUE,TRUE,TRUE
"383",4.55131,51.923,TRUE,TRUE,TRUE,TRUE
"384",6.98667,52.94882,TRUE,FALSE,TRUE,TRUE
"385",5.92644,51.43036,TRUE,TRUE,FALSE,TRUE
"386",12.25528,79.74444,FALSE,TRUE,TRUE,TRUE
"387",16.04055,78.895,FALSE,TRUE,TRUE,TRUE
"388",20.13417,79.25167,TRUE,TRUE,FALSE,TRUE
"389",13.61162,64.30367,TRUE,TRUE,TRUE,TRUE
"390",13.72443,64.18814,TRUE,TRUE,TRUE,TRUE
"391",12.32366,61.30353,TRUE,FALSE,TRUE,TRUE
"392",23.7579,69.20828,TRUE,FALSE,TRUE,TRUE
"393",18.3285,69.73627,TRUE,FALSE,FALSE,TRUE
"394",20.76132,80.71375,TRUE,TRUE,TRUE,TRUE
"395",9.27758,61.89848,FALSE,TRUE,TRUE,TRUE
"396",17.53923,69.19796,TRUE,FALSE,FALSE,TRUE
"397",18.93336,69.8279,TRUE,TRUE,TRUE,TRUE
"398",25.92462,69.6925,TRUE,TRUE,TRUE,TRUE
"399",11.23759,60.42149,TRUE,FALSE,TRUE,TRUE
"400",6.56672,58.10966,TRUE,TRUE,TRUE,TRUE
